id,POI/street
13662,/
13663,/kali raya sakana ciangsana cibubur
13664,/
13665,/
13666,/
13667,/wij
13668,/wisma ratu
13669,/
13670,/kali baru tyt indah utama x
13671,/raya kadun
13672,/
13673,/
13674,/
13675,/daan mogot est
13676,/
13677,asrama mahasiswa its/jl. teknik elektro
13678,/
13679,/vete
13680,/
13681,/
13682,/raya peka
13683,/kar anyar
13684,/
13685,stasiun lempuyangan (pos kesehatan/
13686,/ment raya
13687,/gg. pembangunan
13688,/
13689,/rawa buntu tanj raya
13690,/
13691,/jalan laksamana bintan komplek inti batam
13692,hosana motor/villa los asri
13693,/
13694,/smp negeri 3 namo esiwa hilibanua
13695,queen snack/
13696,komplek batan/
13697,/
13698,/ampel jaya ii 4
13699,/
13700,/kap suwa jogotrunan
13701,/prokla
13702,/
13703,/
13704,/
13705,warung nganjuk/suko sem
13706,/
13707,/
13708,/
13709,/
13710,/kahoi 2b
13711,/
13712,/ud. citra
13713,restoran padang seder/
13714,/
13715,/asem v b
13716,/kri asri i
13717,/kamp rawa rotan
13718,/moha toha
13719,baja nusan/hayam wuruk
13720,/
13721,/
13722,tk islam ar-r/
13723,/raya bogor
13724,/jl. raya lenteng agung
13725,/
13726,/shang i
13727,/kijan ridi
13728,/
13729,/kapuk raya
13730,/klayan olah
13731,/
13732,/man 14
13733,/
13734,/
13735,/haji ikap
13736,/
13737,werda 10 ujung/
13738,/man dua raya
13739,/palem kun
13740,kios pak iyus/
13741,/
13742,/damar iii
13743,/
13744,/
13745,/bumi daya raya vii
13746,/
13747,/kp kawakilan 2
13748,/
13749,/
13750,/sum daya
13751,/
13752,/gg. nua 4
13753,/tengku bey
13754,rawabadak utara tera iii/
13755,kapuk mtsn/
13756,pr sejahtera abadi/
13757,/
13758,/
13759,/kay
13760,/
13761,/metro metro
13762,/gad indah utara 2
13763,/
13764,/
13765,/apotek aulia
13766,/
13767,/dip ukur
13768,kios supi/
13769,/
13770,/jl menteng raya
13771,/raya rensing
13772,/
13773,/
13774,by pass/
13775,/rawa kem
13776,/
13777,/lppc
13778,/tanj raya 2
13779,ayam cak/wib mukti 2
13780,/ma. eja
13781,/
13782,/raya raj
13783,/depnake
13784,/
13785,/jatimakmur
13786,/
13787,/
13788,/mawar ii
13789,/tanj hara
13790,serv center shim (/
13791,/teun abdu ujung rimba
13792,/sul sya kasim
13793,/mast
13794,/
13795,/
13796,/tanjung raya 2
13797,/
13798,/stas 4 mekarsari 2
13799,/
13800,/
13801,/airm - taluk kuan 14
13802,/kem raya
13803,/jl raya
13804,dr cipto/
13805,/
13806,/
13807,/
13808,kios tati sp/
13809,/
13810,kenc molek ii/
13811,/kelin 2
13812,/krak
13813,/dewa re mar 6
13814,/
13815,/
13816,/gg. tel waja
13817,/
13818,/let sut
13819,depot dewi kayu/
13820,/
13821,/
13822,/syahr
13823,/kart
13824,/
13825,tk nururr/las dalam
13826,musholla smp/
13827,warmindo kabisa grendeng/
13828,/
13829,/
13830,/jl. mayjend sungkono no.100
13831,/gg. palem
13832,/
13833,/swad raya
13834,/muara 3
13835,/
13836,/
13837,/jl. je ya
13838,/
13839,/
13840,/
13841,cluster muti curug 2/
13842,/h. jam
13843,/jl. letj soet
13844,/
13845,/
13846,/simo
13847,/
13848,/
13849,/jej
13850,/
13851,/mojosar
13852,/
13853,/
13854,/buana impian 2
13855,/h imam
13856,/jl. selayar ii no.2
13857,/
13858,/jln raya
13859,/
13860,/
13861,masjid al amin/pdam surya semb sura
13862,/
13863,/
13864,/
13865,/lin suma
13866,/jl. tebet barat raya
13867,/villa kelapa dua/dki jakarta
13868,graha mandiri residence/f1 kemiri
13869,/
13870,/soek hatta
13871,/puri gen asri ii
13872,/
13873,csr motor koto lal/buat lubuk/
13874,/
13875,/
13876,/belim iv
13877,/gang ger
13878,toko jola/gang mel
13879,al iman nasio/
13880,/
13881,/
13882,/taman patra iii
13883,/b
13884,/jl. raya kalibata no.60
13885,/tirta ii 25
13886,/celine
13887,/rd. suka
13888,/
13889,asrama pusdikzi lawanggintung/
13890,"subur,/"
13891,/ser 2
13892,/desa arg argalingga
13893,/kali timur iii d
13894,/jawatoko maju jaya/
13895,/
13896,/
13897,/
13898,/atas
13899,/
13900,/kertan 5
13901,/kamal raya
13902,kolam hijo kec/
13903,/mand selatan
13904,gedong pakuon/rud supra
13905,/
13906,ziqri cell/taman raya rajeg
13907,/cin raya
13908,/jl. pahl iii 46
13909,/
13910,watubangga duku/
13911,/
13912,/ahmad yani
13913,/
13914,/muha kafi ii
13915,assyfa aquatic/stasiun sumbergempol/
13916,/jl. baba cipa gg. situgu barat
13917,dimarco mitra utama pt/raya serp
13918,/
13919,/ahmad yani
13920,/pasir putih 2
13921,/
13922,/jl. r mar
13923,/samanbin kota/
13924,/
13925,/karet pasar baru barat
13926,/manjahlega satu timur
13927,/
13928,tapaan vete/
13929,/
13930,/mang
13931,/selam iii
13932,/
13933,/
13934,/raya karangn
13935,dian cell/
13936,balik alam mandau/
13937,/
13938,/
13939,/
13940,/
13941,lava hati/
13942,/
13943,/
13944,/jl. bsd boulevard utara
13945,wr sate kambing/pak tohok kauman
13946,/
13947,/kh. has asy
13948,/soek hat gang nya
13949,dekat kantor desa/
13950,/raya barat
13951,toko meliau jaya/
13952,/
13953,/cas i 5
13954,gedung dinas perhubungan-pelabuhan kali/angke
13955,/rt.005 rw.003
13956,/jl. kruing 3
13957,/jl. raya pucukbron rt07/
13958,masjid wahyu/
13959,/tit kenc
13960,/gad golf boule
13961,/
13962,/trik
13963,/cip raya
13964,/inspi gajah mada
13965,/
13966,/
13967,/
13968,/irig persada baru
13969,bakso mama/raya tanjung pasir
13970,/kertajaya kerta iv raya
13971,terminal jakabaring/
13972,jl.diponegoro no.11 genteng-bwi/
13973,/krak
13974,/
13975,/
13976,/suwar
13977,/
13978,/hasan
13979,/
13980,/
13981,/laundry
13982,/
13983,/
13984,/
13985,nasi xi muarasari bogor selatan/
13986,/gun jay raya
13987,/
13988,/cemp mas ten
13989,/
13990,/mayor abdprima multi usaha indonesia/
13991,/
13992,/mayor oking
13993,/
13994,/peru raya
13995,/
13996,fam motor/raya klam
13997,/
13998,/kel kun ix
13999,/
14000,/indah rt 4
14001,rumah sehat al-hij/raya gun halu
14002,/cemp 9
14003,/sury dalam iwarung muncang bandung/
14004,/
14005,"/jl. jela madya timur i, gg. sejah iii"
14006,/jl. but pusat gro pelat
14007,dan 42a balang baru/
14008,/raya semp
14009,/
14010,/
14011,/mawar v
14012,/jl. raden gunawan 2griya kencana/
14013,/
14014,/
14015,/
14016,/haur pancuh
14017,/
14018,/
14019,/gg. 2
14020,/
14021,/jl jend ahmad yani
14022,/
14023,uta band/
14024,/gg. ken raya
14025,/
14026,/
14027,/gg. kali
14028,/muha toha
14029,by pass pasar/
14030,/perumnas
14031,/
14032,/gang duren 5
14033,/
14034,/
14035,/permata gad raya
14036,ker fancy/
14037,/tara
14038,/kalib
14039,/raya senggigi
14040,warung desa sejah/
14041,/dip
14042,/
14043,/kom iii
14044,/sya yoes
14045,/
14046,piki neglasari cibeunying/
14047,depot air minum/
14048,/
14049,kampung melayu timur karya raya/kamp mel teluknaga
14050,/samp kantohe
14051,/siwa utara ii
14052,/
14053,/gg. ketapang 2
14054,/
14055,/lave 1
14056,/jl. gela
14057,/
14058,/
14059,/gang buntu
14060,/jl. dr. wahi sudi
14061,/raya pan
14062,/
14063,/cika karang
14064,/cend
14065,/raya kar pan
14066,toko barokah/
14067,/
14068,/kh agus salim
14069,/duy
14070,/
14071,ismi wardani/dr. sut
14072,/sat utara
14073,/sumerta kaja kecu
14074,"/jl. lay 2, gg. kena empang bogor selatan - kota"
14075,/
14076,/
14077,/raya
14078,/jl. jend. soedi
14079,/
14080,/
14081,begbags leather/
14082,/
14083,/abdul kadir
14084,/ase
14085,/dar
14086,/gg. xv
14087,/jln. poros pattene
14088,/lem sari
14089,/ir. sut 7
14090,/dur 3
14091,/residence gs 4
14092,perum cinta perm/
14093,/
14094,/panc
14095,/
14096,/panc i
14097,/
14098,/sent iii
14099,/nam. ii
14100,/tbk raya pac
14101,/bun
14102,/tam rejo v 5
14103,/legok
14104,/
14105,yayasan amanah ummat kena/
14106,/uob indon
14107,/
14108,/dr. ahmad
14109,/kp maruyungmaruyung.desa maruyung.kecamatan pacet/
14110,/
14111,/
14112,/kasu raya
14113,/
14114,/
14115,/
14116,/gg. pan
14117,/gg. mel
14118,/gg. sriti
14119,/raya sine
14120,teman sebangku/danau sun barat
14121,tha wali/
14122,/
14123,/daman
14124,/rumah pin raya
14125,/prap raya
14126,negeri gunung alip/
14127,/kp. pasir awi
14128,/
14129,/
14130,/kra vii
14131,/
14132,/sing i
14133,/
14134,/asian high 2
14135,/
14136,/
14137,/
14138,/griya asri raya
14139,sate fati/
14140,/suta
14141,/kua bungursari
14142,/gun batu
14143,/
14144,/sa baktipete kota/
14145,komplek antasari perdana/
14146,/ment pang samu
14147,/
14148,/
14149,/
14150,/gg. budi
14151,/
14152,/raya ciang
14153,/
14154,/
14155,/
14156,/
14157,/
14158,/flamb
14159,/patangpuluhan let s.pa
14160,/jl. bumi muti ser 2
14161,/rukti harjo
14162,/
14163,/
14164,/
14165,jalan pluto dalam 2/
14166,/teb ii
14167,/swak 2
14168,/
14169,/jl. pongtiku kab. mamuju
14170,/
14171,/
14172,/dr. wahi s.
14173,/suka karya 23
14174,/
14175,/jend ahmad yani
14176,/din sekolahan ii
14177,/jl. foresta raya no.8
14178,/kyai saleh
14179,pecel ayam pela raya/
14180,pasar babakan/
14181,palm spring regency/
14182,/gad karya v
14183,/ahmad yani
14184,casablanca mansion/
14185,/darma putra raya
14186,/
14187,komplek timah blok dd/
14188,/mas v
14189,budi luhur/
14190,/
14191,/
14192,/mangkurawang krama
14193,bakul dawet ireng/
14194,/sidom raya
14195,/
14196,/semb xi
14197,/raya rogoj
14198,/
14199,/
14200,/kiar
14201,/jemb besi iv
14202,/
14203,/kamp kra
14204,/
14205,/
14206,asrama al mus/hayam wuruk
14207,/
14208,/kh. muha 1
14209,/gang geng 2
14210,/raya blora-ku
14211,laksa 30-24/
14212,/kap raya
14213,/
14214,/
14215,/
14216,/h. katim
14217,/
14218,/
14219,/
14220,/
14221,agus cv/
14222,"/sudarmi, raya kla"
14223,/olia 3
14224,duta motor/suka ramai
14225,/
14226,/
14227,/flamb raya
14228,/
14229,/
14230,/j. samo
14231,/jl let hary mt
14232,/
14233,/
14234,/teluk khom 9
14235,/
14236,/
14237,/komp boga indah 1
14238,/jln lingkar by pass
14239,/tanj duren raya
14240,/daan mogot est
14241,/lin palem lubuk ling
14242,/
14243,/ana 5
14244,/wono sari v
14245,/
14246,/
14247,warung 12.pm/jl anye
14248,/komp herl
14249,/
14250,/merd
14251,/jl raya by pass - y. way
14252,/nua alam
14253,/limau 8
14254,"rafi,/"
14255,bengkong abadi 1/cempaka
14256,hasbi cell/tanah merd
14257,/salak
14258,/
14259,/ks. tubun
14260,/tanj barat lama
14261,/kutabumi kap 1
14262,jl.nusa kambangan c19 (/
14263,/
14264,/
14265,/gg. juana 3
14266,/dliko sari 25
14267,/
14268,/rawa beng
14269,/peningkatan raya 4
14270,/
14271,/tent pela
14272,/
14273,/sawa baru iii 2
14274,/kayu barat
14275,erfina kencana regency/cluster f1/
14276,masjid jami daruss jatikerto/raya slo
14277,/laksa yos suda
14278,/
14279,/gumawang bk
14280,/
14281,/metro pon indah
14282,ayu salon/
14283,/
14284,ilat rt002 rw desa/
14285,/
14286,/belim
14287,/karawang barat
14288,/
14289,/
14290,terminal cikarang/
14291,bina karya cimekar/
14292,/gg. sejah sidorame barat ii
14293,/
14294,/
14295,/mp mang
14296,/
14297,/
14298,ridho motor/jln ala fajar raya
14299,bengle toko kue cita rasa/
14300,/
14301,toko asa simp/
14302,/
14303,/abdul halim
14304,/venus barat iii
14305,/gg. vi
14306,/ring
14307,/kolo abund
14308,/soek hatta
14309,/
14310,/
14311,/ged hijau vi
14312,surya motor/gravenna mas
14313,/
14314,/
14315,/griya ben indah ii
14316,/
14317,/
14318,/
14319,/teuku umar
14320,/
14321,/kemur 1
14322,/
14323,/
14324,indraja prat/
14325,masjid al hasan/
14326,/unt suro
14327,/red box rasau jaya i rasau jaya
14328,/ame
14329,/raya bromo
14330,/anta
14331,/
14332,/taman hijau
14333,raya sera/
14334,/h o s cokroam
14335,/h. kamad
14336,/jl. johar f6 no.2d kawasan industri delta silicon iii
14337,/palem 4
14338,-mall/jalan pemuda
14339,/kebon jeruk tanjung karang timur
14340,/kakap
14341,/pah
14342,padat karya pondok kelapa/
14343,/
14344,/kp. lembur
14345,/gg. kerta vii
14346,/
14347,/ras said
14348,/
14349,/sun sam 3
14350,/rt
14351,/
14352,/
14353,/
14354,/tunas bakti ii
14355,/
14356,/
14357,/kalia raya
14358,/
14359,/hayam wuruk
14360,/
14361,/gad per vill
14362,/bran
14363,lapangan tangsi/
14364,stasiun parungkuda/
14365,mie ayam bakso wono/mawar raya 1
14366,/
14367,/maos raya
14368,/pang sudi
14369,/
14370,/parangt
14371,/
14372,/wara iii
14373,/gg. v
14374,/jl.a manan
14375,/
14376,/
14377,salon mbak/supri
14378,/lebak arum v
14379,/
14380,/
14381,/
14382,/
14383,/nya raya kop
14384,/bukit pakar timur atas
14385,/
14386,/resi
14387,/
14388,sasak gantung cihe/
14389,/
14390,/kali
14391,/wahid has
14392,/lorong 1
14393,/
14394,kantor desa marinavalen/panca tunggal bahuga
14395,/
14396,/narw
14397,nasi 1 kepongpongan talun/
14398,adrian laun/
14399,/pulo
14400,/
14401,/
14402,/
14403,/
14404,/galuh mas
14405,mus stat/
14406,/dr raji
14407,mester pasar jaya/regi jatinegara lt.2
14408,/
14409,/peta barat
14410,/
14411,/
14412,/kamp baru
14413,/
14414,/kar rejo sawah ii
14415,toko rumah bus bunda/
14416,/
14417,warung aqila/paj
14418,/gun ring
14419,/bukit cin
14420,/
14421,/
14422,/batu
14423,/
14424,/mas daruss
14425,/
14426,/kamp batu gede
14427,/
14428,/river park barat 1
14429,/lebak 2
14430,/
14431,gerbang permai/
14432,/gg. buntu 4
14433,/
14434,/bet raya
14435,/
14436,/s ba tigaraksa
14437,/
14438,alamatnya komplek griya saluyu/cipamokolan/mekarjaya
14439,/
14440,/gad pan iv
14441,/kal 2
14442,padat karya kuantan/
14443,/
14444,/
14445,/raya sirk sen
14446,/
14447,/
14448,cemp sari/
14449,/raya krik
14450,/
14451,/gg. sri rah
14452,/
14453,/
14454,/salak
14455,/
14456,/
14457,/kamp mel besar
14458,/bhayan
14459,/hd. sp. kj tanjung
14460,/pintu air 2
14461,/puri bint 14
14462,/
14463,/nasi iii
14464,/
14465,/
14466,/swasem timur ix
14467,/samp
14468,/
14469,rth maron/
14470,/
14471,/
14472,komplek departemen agama/palapa/jakarta barat
14473,/mahk 1
14474,/gang bunga wij kes
14475,/duta raya ii
14476,situ pondok jagung./jl rawa kutukwarung mbak mar/
14477,/desa sukamaju
14478,/
14479,/
14480,/
14481,/
14482,/
14483,/vete
14484,/
14485,/
14486,/j.wi sara
14487,/jl. soekarno hatta
14488,/kp panibungan desa tambang ayam anyar (dekatblkng bu ning/
14489,/angg loka
14490,rupih kenagarian/
14491,/bat kuis
14492,/
14493,/siswa
14494,/
14495,/
14496,/pon surya 4
14497,/kali timur
14498,nusaw/mi swasta muhamma demang ayah ayah
14499,/lin barat pad rindu
14500,/kyai m. syu
14501,/
14502,/
14503,/
14504,/az-zahra
14505,/
14506,/
14507,/
14508,/h.br b
14509,/park/jl. boulevard jendral sudirman
14510,/
14511,/
14512,/
14513,/
14514,/dip
14515,/suk raya
14516,/som
14517,/peg indah barat i
14518,/rawa timur
14519,/god
14520,/puri cend
14521,/
14522,/
14523,/masjid
14524,/merc
14525,/
14526,/
14527,/keta dong
14528,/
14529,warung mami broto tambun/
14530,/
14531,/perm hijau iii
14532,/ds. tulungrejostasiun sumberwadung/
14533,/
14534,dusun 02/
14535,/jln jati dekat jembatan tamsis
14536,/palem ii
14537,rumah makan saung pengkolan 1 jl.raya lembang/
14538,green bay/
14539,griya asuh/has ash
14540,/school
14541,/
14542,/jalan betet raya
14543,/
14544,/
14545,/
14546,/jl. sepan town house/jl. raya kalij f-9
14547,/m h tham boule
14548,/gg. damai 3
14549,/
14550,/
14551,/rejo taman pendid al-qur'an
14552,/
14553,/
14554,krea komputer/ahmad yani
14555,/mas 76
14556,/
14557,/jl. - jamba
14558,/marz
14559,/
14560,/seta
14561,/darat gajah mada
14562,/
14563,/
14564,kepung harin/
14565,/
14566,8a kerobokan kelod/
14567,komplek cigadung greenland/
14568,/
14569,/
14570,/sran
14571,hacienda mexicano/
14572,/
14573,/
14574,/
14575,/gg. 2
14576,rawasari pram/
14577,/
14578,toko sari gemilang/
14579,/jl. sul agu
14580,/kertapati kimar
14581,/haji ahmad
14582,lapangan bola kaki kayu sijodun/balai rupih/
14583,/
14584,/gang rukun ii
14585,/
14586,/anda 1
14587,/
14588,warung lala mbah tini indra/kila
14589,/
14590,toko air selan/
14591,/
14592,modi santi soros/
14593,ajib stat cipinang muara/
14594,/suka toman
14595,/
14596,/
14597,/bong
14598,victory lamina/kali baru timur 5
14599,/
14600,/papa ii
14601,/
14602,/
14603,/
14604,/mas al-am
14605,persa 80a 8/
14606,/tim
14607,/kap maul
14608,/
14609,/
14610,/olo
14611,oemah degon/
14612,/
14613,/
14614,/
14615,/
14616,/
14617,pasar sambu/jl sam gang buntu
14618,budi mulia/
14619,"gior, pratama/"
14620,/
14621,/kamp bulu
14622,/jln. tanah pasir rt018
14623,/
14624,/
14625,/nua raya
14626,/nusa indahtoko sinar bangunan/
14627,/
14628,/
14629,/
14630,/
14631,/gg. kab
14632,/
14633,/
14634,/raya naro
14635,/
14636,/
14637,/gg. mas
14638,/
14639,/
14640,/
14641,/
14642,/raya rens
14643,danau bera/
14644,metl cileu/
14645,/ra wira
14646,raden saleh/
14647,/
14648,"/jln pulai , rel kereta api"
14649,toko prita/
14650,/jln dinoyo127
14651,/raya cibar
14652,/
14653,/pen ii
14654,/
14655,/
14656,aparteman kalibata tower sakura/
14657,/
14658,/jeruk raya
14659,/
14660,/
14661,toko buku/
14662,/jl cere 1 sukadami
14663,/
14664,/gg. mede
14665,/
14666,/bendi viii
14667,/gang 2
14668,/
14669,/dip
14670,/vetetoko asia/
14671,/jend ahmad
14672,/gang sem
14673,/
14674,wr. supra 2/
14675,/
14676,mie ayam bakso wak udin/jend sudi
14677,/gg. blimcaturtunggal depok/
14678,/
14679,kop majapahit unit/raya jabon
14680,/
14681,/
14682,/
14683,toko anton/bant
14684,/
14685,/ibex shop
14686,/
14687,/
14688,/trim raya
14689,/
14690,/
14691,/
14692,/
14693,/let komir kart
14694,/gg. h. tab
14695,toko dhek dasha/
14696,/
14697,/berl raya
14698,/cid raya
14699,/mar gg. 2
14700,/
14701,/jln. tanjung karang
14702,/
14703,/taman gad indah
14704,/simo sidom ii
14705,/nib barat viii
14706,/tim
14707,/raya pant
14708,/nanas sela
14709,/kra pulo dalam ii
14710,/
14711,/brig sut
14712,/kayu man
14713,/
14714,brig kata lkp aptekom/
14715,/batas sub karawa
14716,/
14717,/
14718,/raya beji
14719,/
14720,/panc barat 3
14721,/
14722,perumahan wahana/
14723,/jl. madura kawasan mm 2100. pt
14724,/
14725,/kre masi
14726,/pon pin raya
14727,/
14728,/
14729,/
14730,/
14731,/raya genetoko mebel/
14732,kp.rawa ilat/gg.swadaya 1
14733,/raya industri pasar gomb
14734,/
14735,/kontrakan risbud
14736,/pang anta
14737,/
14738,/
14739,/raya bogor
14740,/caturtunggal
14741,/jaya
14742,/komp bumi asri
14743,/
14744,/
14745,/
14746,/
14747,palm spring regency/
14748,/
14749,/ser raya 1
14750,/margonda raya
14751,/
14752,remilia salon/
14753,/kop
14754,/dr. sut
14755,/
14756,/
14757,/lapa godam/damai
14758,/
14759,serma abdu/
14760,pekub pangkul cambai/
14761,/man 9
14762,/rem satu
14763,warung widi/
14764,/kos mika
14765,/
14766,toko keluarga/
14767,/
14768,/raya bogor
14769,/
14770,/kuripan ahmad yani
14771,/
14772,/
14773,/rawa bha
14774,/
14775,/
14776,/komp man tiga
14777,/
14778,/
14779,/indu 3
14780,/
14781,/
14782,/klagen gambiran lawu
14783,/
14784,/sem
14785,/
14786,/panc timur iib
14787,/marg raya
14788,/teleng
14789,/jl. panc ps v barat
14790,/
14791,/jend a. yani
14792,/
14793,/
14794,mie ayam bakso lest/
14795,/ment raya
14796,/
14797,/
14798,/
14799,desa tambi/leptop dokter compie/
14800,/jl term cika
14801,warung makan lumintu jaya/raya
14802,/raya par panj
14803,/
14804,/
14805,desa panembahan blok ratu/
14806,/blim ten ii
14807,/
14808,/kr. rejo raya
14809,/
14810,/
14811,/
14812,/
14813,/kavl ui. timur i a
14814,/jln kemang timur
14815,/kebon kac 2
14816,mahk toko/
14817,/
14818,/jend sudi
14819,/kamal muara kapuk raya
14820,/ahmad
14821,/jl. pramuka raya
14822,/haji ilyas 2
14823,/
14824,/gg. alam
14825,medan banda/
14826,/jl. gun rinj
14827,/
14828,/daan mogot
14829,/
14830,/pangk 4
14831,/jl. may sung
14832,/
14833,/
14834,/raya pagedangan
14835,/
14836,/gg. bunga tj
14837,/kena ff 11
14838,/
14839,/
14840,/ruko salsa
14841,/jln. walet
14842,/
14843,/lere selar
14844,kampung setu borcess/kab. bogor
14845,/
14846,/
14847,/
14848,/
14849,/kem 1
14850,/raja sail
14851,/
14852,kios tampa basin/
14853,/
14854,/gg. 14
14855,/
14856,/jl. kali
14857,/gun sangh
14858,/
14859,/ahmad yani
14860,/vete
14861,bengkel motor/
14862,/
14863,/
14864,elang cell  /
14865,/jl. mar gg. rel 3
14866,/
14867,/wonok pasar vi
14868,/kap pie tend gg. iv selat
14869,/mur 11 6
14870,lebak jero/
14871,mutiara regency a2-19 kelurahan banjarbendo/
14872,/
14873,berbagai model tas/
14874,/cahya kon
14875,/jl. swad jl
14876,"whysofa costume/jl. raden gunawan ii jalan pramuka, rajabasa"
14877,/
14878,/
14879,mal cell/
14880,/
14881,kelurahan penggilingan/
14882,pondok pinang alam segar iv/
14883,/g van
14884,/cibe
14885,/
14886,/jumbo
14887,/hayam wuruk
14888,warung begal/gelo carik
14889,/geri
14890,/
14891,/
14892,/komp griya jeruk asri
14893,/tura 9-11
14894,/
14895,/
14896,/
14897,/pang jayak
14898,/sam ratul
14899,/pon indraprasta ii
14900,/
14901,/pepaya raya
14902,/
14903,/
14904,/
14905,/m i
14906,sate ayam/
14907,/
14908,/ked raya
14909,tk nusan/
14910,/jl. taman palem lest j
14911,/
14912,pt.pacific food indonesia/km. 36/raya tem
14913,/jl. dorod
14914,/
14915,/kp. pasir muncang
14916,/abadi
14917,/
14918,/muara 1
14919,masjid ass/wira datar/
14920,/
14921,/
14922,/
14923,/
14924,/
14925,/
14926,/
14927,/danau toba
14928,/raya wonok
14929,/manu kas
14930,/
14931,/
14932,/bat kuis
14933,/
14934,/jalan tentara pelajarkotak pos/
14935,/
14936,ko.pasir muncang/
14937,/jend besar
14938,/kamp melayu/besar 1
14939,/
14940,/
14941,/anjas
14942,/bogor barat -
14943,/
14944,/
14945,/
14946,/jl raya sit balai baru nanggalo
14947,/
14948,/kaliu
14949,/jenderal sudi
14950,/
14951,kaswari/
14952,/div kost
14953,/pulan damar
14954,/
14955,/
14956,/
14957,/ten raja muda
14958,/
14959,/
14960,/jl. borong indahtaman sari/
14961,/jl. marga jaya c
14962,/
14963,/
14964,/
14965,kios dasmana/
14966,/lor damai
14967,/
14968,/gela
14969,/sula
14970,/
14971,/haji saleh 2 rw
14972,maricaya asia/tailor domba
14973,/bid raya
14974,/
14975,/jl. raden intan
14976,toko muly sukma/
14977,/jend sudi 1
14978,jambangan sawah/
14979,/
14980,/
14981,/rusa v
14982,/sul hasanu
14983,/
14984,/
14985,/
14986,/
14987,bellagio rt :/
14988,/
14989,pasar mangga dua/
14990,/
14991,/angg putih 2
14992,/
14993,/
14994,lebak wangi/
14995,/park resid
14996,/
14997,/
14998,/kap
14999,/
15000,/jl. raden saleh
15001,pt mita kal/
15002,/urip sumoh
15003,/dip
15004,/gun anda
15005,/
15006,/gg. cen
15007,/gg. rez
15008,/
15009,perumahan wahana/
15010,/
15011,pasar kemis/
15012,/
15013,/
15014,/karet pedur
15015,/
15016,/jln batanwarung makan mbk/
15017,/
15018,jalan desa labuan tereng/
15019,/jl. s. parman
15020,/jl. nept barat a10
15021,/
15022,/
15023,/dewi
15024,/
15025,/gg. syu barat
15026,/
15027,/
15028,/cemp res jaya
15029,green palace kalibata city/
15030,ud indonesia jaya/husin
15031,/
15032,/jl. tb
15033,/
15034,/
15035,/
15036,/raya kalima
15037,/jend ahmad yani
15038,/sebelum jembatan cunda
15039,/kalia bun
15040,/gem sari
15041,/
15042,ayam cabec/kart
15043,/pakis iii 6
15044,/
15045,/madr
15046,/
15047,/jend sudi
15048,/
15049,/
15050,/timur mel
15051,/
15052,/
15053,/
15054,/ber iii
15055,/universitas sanata dharma yogyakarta
15056,/panc barat xic
15057,/
15058,/
15059,/
15060,/pirus
15061,/kuansing advert
15062,/
15063,/mayj sung
15064,/ban sari
15065,/
15066,/
15067,/
15068,/
15069,/
15070,/
15071,kubu parak karakah/jl. al iman
15072,/jl. jend. soedi barat
15073,/
15074,/kolo suta
15075,/
15076,/kp tanjung burung
15077,/hayam wuruk
15078,/
15079,/
15080,toko raja wangi/
15081,/
15082,ganjar agung tk pert/jend sudi
15083,pol tani selatan/
15084,/kus raya satriajaya
15085,/
15086,/jalan muj raya
15087,/
15088,/
15089,/sind leret
15090,jalan kapten/
15091,/
15092,/
15093,/gg grafika/jl. kapten muslim
15094,/
15095,/siliwangi raya
15096,/
15097,/jhon dive res/teun kar
15098,/
15099,/hm rafii
15100,/
15101,/
15102,/
15103,/
15104,/
15105,/
15106,/raya leles
15107,/
15108,/mamp prap vi
15109,/tanah merd
15110,12 galur 2/
15111,/raya sol
15112,/
15113,/j brigj sla riy
15114,j trust/
15115,/bolang raya sak - maling
15116,"pecel bu inem,(akmal motor/"
15117,/subandi
15118,/
15119,/
15120,/
15121,/jl. wisma tajurwarung santai dekat/
15122,/kos h. nur sika
15123,/
15124,/kawi ii
15125,/. e
15126,/adam
15127,/
15128,/
15129,/raya sra al istikmal
15130,/
15131,/nurul hida
15132,/kp maruyungmaruyung pinggir masjid alzamzam/
15133,/
15134,/kapas jaya
15135,/angg vii
15136,/jen a. yani
15137,/
15138,/
15139,/
15140,/mela 5
15141,/
15142,/
15143,/ploso timur vi
15144,/
15145,/
15146,/
15147,/
15148,/
15149,/gg. 6
15150,/
15151,/kart viii
15152,/
15153,/jl. koja ii
15154,/
15155,/bisma
15156,/
15157,/
15158,/
15159,sya salon dan rias pengantin/
15160,/mamp prap xv
15161,/
15162,/
15163,/geger kal ten i
15164,/
15165,/
15166,/
15167,/
15168,adhia cell/jend ahmad yani
15169,/
15170,/raya jati kra
15171,/jend a. yani
15172,kantor sekda pemeri kabup/boyolali merb
15173,/
15174,/
15175,/kp.pasir bolang
15176,/dur
15177,/
15178,warung es degan bapak toto/
15179,/
15180,master foto/kap s par
15181,/mah
15182,/
15183,/
15184,lubuk gajah/
15185,/
15186,/pung
15187,/
15188,ranti mansion/
15189,/
15190,/gang mel
15191,/ikh i
15192,/
15193,/pangkalan jati baru
15194,farid wahyu nugroho cluster/griya indah/jl. pesantren
15195,/ploso scor
15196,/
15197,/puri ayana gempol
15198,musholla nurul/raya
15199,surya besindo/bal baru
15200,/sukaw
15201,/
15202,/
15203,/
15204,/gang 3c
15205,/cihe
15206,/man dua 1
15207,/jend sudi
15208,/
15209,/
15210,/gg. baru 8
