id,POI/street
10501,/tamt
10502,/
10503,/raya cileun
10504,/raya dean
10505,/
10506,/
10507,/
10508,/
10509,/ngesrep barat vi
10510,/cip
10511,/
10512,/haji jian
10513,/bunga raya
10514,/raya kerob
10515,/raya buya
10516,/
10517,/
10518,/
10519,/jl. kober
10520,/
10521,/arj ii
10522,/sale ten i
10523,/murai iv
10524,/taman hijau
10525,/
10526,/tamb iv
10527,/dworo i
10528,/rawa barat ix
10529,/
10530,/tern
10531,/
10532,/d i panja
10533,/
10534,/
10535,/
10536,/ir. haji jua 3
10537,/
10538,/
10539,/
10540,/raden saleh raya
10541,/
10542,/suma
10543,/dr. sut
10544,/pulo iii
10545,/ban nusa
10546,/
10547,/
10548,/
10549,/
10550,/
10551,/aji
10552,/
10553,/
10554,/pluit indah
10555,/bumi tama per
10556,/road
10557,/must
10558,/pram
10559,/
10560,/cilan
10561,/
10562,/
10563,/
10564,/nusa indah
10565,/
10566,/jl. srijaya
10567,/
10568,/imam bon
10569,/patti
10570,/
10571,/mas raya
10572,/
10573,/raya cile
10574,/donok viii
10575,/raya cic - maja
10576,/
10577,/
10578,/kel hybr ii
10579,/setu
10580,/pang petta vii
10581,/cakr
10582,/
10583,/iva
10584,/gar
10585,/imam bon
10586,/
10587,/
10588,/raya siliw
10589,/kamp baru
10590,/
10591,/
10592,/cendra
10593,/
10594,/gun raya
10595,/raja eyato
10596,/intan raya
10597,/jl cigondewahkomplek kpkb/
10598,/gg. jam ii
10599,/
10600,/
10601,/
10602,/
10603,/
10604,/
10605,/anti v
10606,/
10607,/jend gatot subr
10608,/
10609,/jl. kh. wac
10610,/taman raya
10611,/puyuh barat iv
10612,/gg. amil ii
10613,/mang
10614,/
10615,/
10616,/lin sumb
10617,/
10618,/raya kart
10619,/
10620,/kary iii
10621,/syah
10622,/has
10623,/
10624,/
10625,/
10626,/
10627,/jl wolter
10628,/
10629,/jend ahmad yani
10630,/dewan
10631,/
10632,/wad asri
10633,/
10634,/
10635,/raya situb
10636,/
10637,/
10638,/
10639,/keb i
10640,/mata
10641,/sara
10642,/inge
10643,/
10644,/
10645,/jl. inspeksi
10646,/
10647,/
10648,/hilir
10649,/
10650,/
10651,/
10652,/
10653,/
10654,/swad 4
10655,/brawi
10656,/besar
10657,/desa kali
10658,/singaraja
10659,/jl. komp. bumi indah
10660,/
10661,/
10662,/salak
10663,/meiwa
10664,/
10665,/raya wana
10666,/
10667,/singo raya
10668,/
10669,/kedaung
10670,/sri wed iv
10671,/sumbe mak v
10672,/cemp i
10673,/bb
10674,/
10675,/teuku umar
10676,/
10677,/
10678,/
10679,/barito
10680,/
10681,/dr. h. edy
10682,/
10683,/
10684,/
10685,/
10686,/
10687,/soek hatta
10688,/haji sai
10689,/
10690,/
10691,/
10692,/
10693,/
10694,/yos suda
10695,/
10696,/ciso iv
10697,/
10698,/jl. pam
10699,/
10700,/
10701,/
10702,/jemb gamb 2
10703,/
10704,/
10705,/mekar raya
10706,/smu
10707,/
10708,/raya lin timur
10709,/dur iii
10710,/gg. marga
10711,/
10712,/
10713,/gun agung
10714,/
10715,/
10716,/
10717,/
10718,/halimun raya
10719,/
10720,/
10721,/jl. jawa
10722,/
10723,/tebet barat raya
10724,/
10725,/
10726,/palem raya
10727,/jl. gembong
10728,/let jamin gint
10729,/
10730,/
10731,/vete
10732,/gg. damai i
10733,/sabi
10734,/
10735,/angg
10736,/jend gatot subr
10737,/
10738,/gg. hili i
10739,/
10740,/
10741,/ambe sela
10742,/
10743,/raya siliwangi
10744,/h. arsad
10745,/lin sumatera
10746,/
10747,/bant iii
10748,/selat
10749,/jl. pema
10750,/
10751,/
10752,/ket
10753,/ura
10754,/jl. panj gg. h. amsar
10755,/puc anom
10756,/gg. nurs
10757,/sambi
10758,/lin timur
10759,/raya bed
10760,/jend sudi
10761,/
10762,/para
10763,/
10764,/
10765,/
10766,/
10767,/rah
10768,/
10769,/jl. kamal raya
10770,/
10771,/sur
10772,/
10773,/
10774,/
10775,/
10776,/
10777,/amar vi
10778,/
10779,/
10780,/dk
10781,/nan i
10782,/
10783,/mel 4
10784,/kesad i
10785,/kena v
10786,/
10787,/jl. yeh
10788,/legisl ii
10789,/
10790,/cargo indah iii
10791,/praja timur vi
10792,/
10793,/
10794,/
10795,/jl. tamala raya
10796,/jalan wonosari
10797,/
10798,/
10799,/gang mas
10800,/sd
10801,/gajah mung
10802,/jl. bilal ujung
10803,/
10804,/
10805,/
10806,/raya ciam
10807,/jl. mh. tham
10808,/
10809,/margo bas
10810,/imam suj
10811,/
10812,/
10813,/
10814,/haji mug 1
10815,/rorotan ix
10816,/gg. al
10817,/
10818,/amal raya
10819,/
10820,/ganggeng barat
10821,/
10822,/
10823,/mark 5
10824,/
10825,/
10826,/
10827,/klam jaya
10828,/
10829,/sal
10830,/
10831,/petudu
10832,/nusa indah
10833,/haji dulw
10834,/
10835,/inp viii
10836,/
10837,/bintara 13
10838,/
10839,/cibad raya
10840,/raya han
10841,/
10842,/lamaduk
10843,/elang iv
10844,/han iv
10845,/
10846,/multa
10847,/
10848,/
10849,/pang hida
10850,/jl. gatot subroto
10851,/anoa raya
10852,/
10853,/
10854,/mel indah
10855,/nga rejo
10856,/
10857,/
10858,/
10859,/
10860,/kulb
10861,/kenc 2
10862,/manun vii
10863,/
10864,/
10865,/podomulyo
10866,/jl. raya tulus
10867,/
10868,/jl raya lab
10869,/swasem barat xi
10870,/vete
10871,/
10872,/serpong
10873,/dr sut
10874,/
10875,/
10876,/nusa indah 9
10877,/jl. hayam
10878,/
10879,/tukad musi ii
10880,/
10881,/
10882,/raya setu
10883,/bakti
10884,terminal joyoboyo/
10885,/artz ii
10886,/man dua raya
10887,/lengoterminal indihiang/
10888,/
10889,/
10890,/gg. xi
10891,/
10892,/bint raya
10893,/kh. mai
10894,/
10895,/ban
10896,/jl. bbkk dalam
10897,/
10898,/
10899,/jl. cisa
10900,/
10901,/
10902,/
10903,/jl. suka hatta
10904,/
10905,/
10906,/jend sudi
10907,/
10908,/taman pen iv
10909,/jl seira tani
10910,/muha
10911,/
10912,/peri kem
10913,/taqwa
10914,/
10915,/toba per
10916,/panda iii
10917,/gg. karya bha 3
10918,/
10919,/
10920,/raden intan
10921,/smp
10922,/ki hajar/dewan
10923,/
10924,/
10925,/wal per
10926,/
10927,/
10928,/putih
10929,/bojong
10930,/
10931,/
10932,/
10933,/
10934,/
10935,/
10936,/
10937,/prib
10938,/
10939,/swad i
10940,/jl. guntur sari
10941,/
10942,/merta indah
10943,/
10944,/per dusun vi
10945,/kol
10946,/ulin
10947,/
10948,/
10949,/mer iii
10950,/
10951,/kh. has ash
10952,/al.ba i
10953,/
10954,/
10955,/pin dalam
10956,/
10957,/nan 3
10958,/
10959,/
10960,/jama iii
10961,/brawi raya
10962,/
10963,/bon
10964,/
10965,/
10966,/madrasah
10967,/aka raya
10968,/
10969,/
10970,/parangt
10971,/pang sudi
10972,/merbsumaryono/
10973,/
10974,/jl. simpang
10975,/belim raya
10976,/
10977,/
10978,/
10979,/
10980,/
10981,/
10982,/
10983,/
10984,/
10985,/
10986,/
10987,/raya cangtoko cahaya bulan/
10988,/
10989,/
10990,/gun iv
10991,/nusa indah raya ii
10992,/ment jaya
10993,/radio raya
10994,/
10995,/
10996,/desa
10997,/
10998,/
10999,/karya
11000,/raya peka
11001,/rawa
11002,/sakir
11003,/
11004,/atas
11005,/
11006,/
11007,/raya kar
11008,/suka
11009,/
11010,/merd
11011,/pin merah viii
11012,/ked raya
11013,/tebet timur dalam viii c
11014,/pahl
11015,/kalima
11016,/
11017,/gam
11018,/
11019,/
11020,/sawah
11021,/
11022,/
11023,/
11024,/
11025,/prep dalam
11026,/
11027,/tebet timur iii i
11028,/
11029,/
11030,/
11031,/
11032,/raya ranca
11033,/
11034,/m. h. tham
11035,/
11036,/
11037,/
11038,/
11039,/kadu
11040,/
11041,/warakas 7
11042,/
11043,/
11044,/
11045,/
11046,/gunuk
11047,/
11048,/
11049,/
11050,/kali ii
11051,/gabun
11052,/
11053,/
11054,/mes tau
11055,/majap
11056,/
11057,/
11058,/ter
11059,/raya adyperumahan kota bat/
11060,/
11061,/
11062,/
11063,/
11064,/
11065,/
11066,/gg. horas
11067,/
11068,/
11069,/
11070,/raya naro
11071,/
11072,/
11073,/
11074,/
11075,/pernia
11076,/
11077,/hm
11078,/
11079,/mulyo indah iii
11080,/
11081,/jl. sentanu iii gg. ii
11082,/jl. kali utara xi
11083,/chickfit
11084,/batu
11085,/ment
11086,/
11087,/cemp putih timur
11088,/
11089,/gal i
11090,/jl. raya naro
11091,/
11092,/
11093,/
11094,/
11095,/
11096,/
11097,/lasmini
11098,/
11099,/
11100,/musi
11101,/
11102,/puyuh 1
11103,/per v
11104,/
11105,/haji hamb
11106,/sido wetan i
11107,/
11108,/palem i
11109,/matr raya
11110,/kap dula
11111,/gint
11112,/
11113,/asri
11114,/
11115,/nasi
11116,/
11117,/
11118,/darmaw barat
11119,/
11120,/
11121,/
11122,/jl. kap yus gg. kab
11123,/
11124,/
11125,/bayang
11126,/
11127,/
11128,/
11129,/
11130,/
11131,/
11132,/jl. papanggungan
11133,/
11134,/hidup baru iii
11135,/
11136,/
11137,/kena v
11138,/pasa i
11139,/mekar raya
11140,/
11141,/
11142,/nusa indah
11143,/
11144,/kiosba
11145,/
11146,/jalat
11147,/bulak sim
11148,/gg. iii
11149,/
11150,/
11151,/
11152,/
11153,/
11154,/jend sudi
11155,/imam bon
11156,/
11157,/
11158,/
11159,/nogio vii
11160,/lin timur
11161,/sudi
11162,/
11163,/bas rah
11164,/tpa
11165,/ment
11166,/kel
11167,/
11168,/
11169,/
11170,/
11171,/
11172,/haji rad
11173,/
11174,/
11175,/raya kal
11176,/
11177,/mandal
11178,/
11179,/
11180,/jl suka
11181,/w. r. supra
11182,/gondo sari utara
11183,/bulak tin raya
11184,/
11185,/let murod
11186,/
11187,/argo ii
11188,/tin
11189,/
11190,/merak raya
11191,/suko vi
11192,/
11193,/tam rejo iii
11194,/asri barat ii
11195,/
11196,/gan
11197,/
11198,/lin 2
11199,/
11200,/
11201,/
11202,/gg. dur
11203,/bumi prat i
11204,/mer
11205,/
11206,/
11207,/
11208,/
11209,/
11210,/
11211,/
11212,/kh. m.
11213,/
11214,/kutai
11215,/pos
11216,/
11217,/
11218,/kopo
11219,/pala
11220,/
11221,/boj nan 1
11222,/
11223,/kasw
11224,perumahan wahana/
11225,/
11226,/vete
11227,/setia bakti
11228,/man besar ix
11229,/
11230,/medo asri utara xi
11231,/
11232,/
11233,/cend
11234,/
11235,/
11236,/
11237,/gg. donom sangatta
11238,/
11239,/
11240,/
11241,/layar i
11242,/
11243,/honggow
11244,/
11245,/
11246,/sawo iii
11247,/
11248,/
11249,/
11250,/
11251,/
11252,/
11253,/jambuwer raya
11254,"/jl. dewi sri,"
11255,/mojorang
11256,/suluh
11257,/kecak
11258,/
11259,/
11260,/
11261,/ir haji
11262,/haji basir
11263,/san
11264,/komp peru ii
11265,/gabus raya
11266,/jl. letj
11267,/sunan giri
11268,/
11269,/
11270,/swad
11271,/hong
11272,/
11273,/kena
11274,/
11275,/soek
11276,/
11277,/angg
11278,/
11279,/
11280,/
11281,/
11282,/
11283,/hida
11284,/
11285,/
11286,/pel
11287,/gg. yudis
11288,/raya
11289,terminal terpadu merak/
11290,/
11291,/
11292,/
11293,/muj
11294,/kate raya
11295,/gar 2
11296,/
11297,/horas
11298,/
11299,/
11300,/cira
11301,/kena iv
11302,/udin
11303,/
11304,/
11305,/
11306,/
11307,/
11308,/
11309,/lin baju
11310,/wates
11311,/
11312,/flamb
11313,/
11314,perumahan mawar/
11315,/
11316,/kapuk
11317,/
11318,/
11319,/yud raya
11320,/kumb
11321,/
11322,/
11323,/raya karangt
11324,/kal
11325,/
11326,/
11327,/
11328,/
11329,/
11330,/haji gani
11331,/karad
11332,/bukit ung raya
11333,/sen
11334,/
11335,/siaga
11336,/
11337,/
11338,/batan
11339,/
11340,/jaha
11341,/haji imin
11342,/
11343,/
11344,/
11345,/
11346,/
11347,/gun gun ii
11348,/jl. madukoro raya
11349,/ali jaya
11350,/suka raya
11351,stasiun ledokombo/
11352,/
11353,/
11354,/
11355,/raya kodau
11356,/tutul
11357,/mawar
11358,/
11359,/
11360,/cend
11361,/
11362,/raya pan
11363,/
11364,/
11365,/bin
11366,/
11367,/gad
11368,/budi mulia raya
11369,/
11370,/
11371,/tlogo raya
11372,/brig sudi
11373,/
11374,/panj iii
11375,/jati indah ii
11376,/
11377,/pio
11378,/baleendah
11379,/ban
11380,/
11381,/komp cik indah
11382,/
11383,/cibeu
11384,/
11385,/
11386,/
11387,/sema i
11388,/indah
11389,/
11390,/
11391,/kop
11392,/mak
11393,/
11394,/suro
11395,/jend gatot subr
11396,/
11397,/
11398,/
11399,/jl. benda per raya
11400,/sul m sal
11401,/
11402,/suka
11403,/sagu
11404,/
11405,/roro
11406,/
11407,/c
11408,/bbd utara
11409,/
11410,/musran
11411,/jl. panj art klp. dua raya
11412,/
11413,/gand 1
11414,/
11415,/zam utara raya
11416,terminal kartasura/
11417,/kupu-
11418,/
11419,/
11420,/
11421,/taman mutiara indah
11422,/
11423,/
11424,/gg. kra
11425,/manu tirto i
11426,/griya hijau 1
11427,/nga madya utara
11428,/
11429,/amd
11430,/cisarua
11431,/raya lingkar sela
11432,/pahl
11433,/
11434,/kalianak barat
11435,/
11436,/
11437,/
11438,/kh. naw
11439,/gajah mada
11440,/prat
11441,/sin
11442,/
11443,/jl. mt
11444,/
11445,/gang 2
11446,/
11447,/
11448,/
11449,/
11450,/bale
11451,/
11452,/
11453,/affa
11454,/
11455,/jl. gatot subroto
11456,/
11457,/let jend supr
11458,/
11459,/jeng
11460,/raya cibar
11461,/
11462,/gg. 4
11463,/
11464,/kuni barat 1
11465,/
11466,/hibah ibra
11467,/re mar
11468,/batua raya
11469,/
11470,/afa i
11471,/
11472,/
11473,/kebon pala ii
11474,/
11475,/
11476,/
11477,/gg. mang
11478,/
11479,/lor kebon raya
11480,/
11481,/beri ii
11482,/ut
11483,/pram
11484,/gg. gun i
11485,/
11486,/
11487,/insia viii
11488,/
11489,/peng
11490,/
11491,/
11492,perum pegadaian/
11493,/
11494,/kisa
11495,/gg. dul
11496,/swad i
11497,/jl. green
11498,/kamp sawah hilir
11499,/
11500,/cellular
11501,/
11502,/
11503,/
11504,/
11505,/
11506,/rinj
11507,/merrumah makan nasi gandul/
11508,/
11509,/bun besar viii
11510,/raya solo
11511,/benda
11512,/
11513,/
11514,/
11515,taman krakatau/
11516,/
11517,/
11518,/layur raya
11519,/gg. xiv
11520,/nasi 1
11521,/
11522,/
11523,/
11524,/citra
11525,/
11526,/
11527,/dr set
11528,/rawaka
11529,/
11530,/tirto
11531,/teuku umar
11532,/
11533,/
11534,/
11535,/balai raya
11536,/merta
11537,/
11538,/gatot subr
11539,/del
11540,/kaliu
11541,/raden intan
11542,/
11543,/
11544,/atle
11545,/sapan
11546,/
11547,/
11548,/
11549,/guru tua
11550,/aman ii
11551,/
11552,/
11553,/dah
11554,/
11555,/
11556,/gun sari
11557,/matraman raya
11558,/til
11559,/jep i
11560,/
11561,/
11562,/
11563,/
11564,/
11565,/
11566,/
11567,/
11568,/jl. nusa indah ii
11569,/
11570,/
11571,/
11572,/baha raya
11573,/man dua raya
11574,/
11575,/
11576,/
11577,/
11578,/
11579,/
11580,/belat
11581,/
11582,/paus
11583,/
11584,/
11585,/marg
11586,/
11587,/pat anggi
11588,/bumi lest
11589,/
11590,/
11591,/jl. bente mas i
11592,/arjunopert argakilasa/
11593,/
11594,/joglo raya
11595,/
11596,/
11597,/
11598,/
11599,/
11600,/pon mak
11601,/
11602,/
11603,/
11604,/
11605,/
11606,/g. baw
11607,/
11608,/gg. 1
11609,/
11610,/
11611,/kh. mal gg. 17
11612,/
11613,/
11614,/ter
11615,/
11616,/
11617,/
11618,/
11619,/jl karya baru
11620,/
11621,/
11622,/
11623,/
11624,/nasi iii
11625,/muara
11626,/raden ron i
11627,/
11628,/gg. h laib
11629,/
11630,/
11631,/kend v
11632,/janur elok vi
11633,/
11634,/
11635,/arj
11636,/
11637,/att
11638,/engku putri
11639,/
11640,/band ii
11641,/gg. apel
11642,/
11643,/
11644,/
11645,/
11646,/
11647,/jend bamb utoyo ilir timur ii
11648,/
11649,/venus timur i
11650,/
11651,/
11652,/
11653,/duku
11654,/
11655,/musa
11656,/
11657,/
11658,/assak raya
11659,/
11660,/
11661,/musl
11662,/
11663,/
11664,/pegad ii
11665,/
11666,/
11667,/andi kambo
11668,/gg. iii
11669,/lor pergu
11670,/
11671,/pawon i
11672,/
11673,/
11674,/
11675,/
11676,/
11677,/kamp baru
11678,/
11679,/
11680,/jl. muti raya
11681,/
11682,/
11683,/aks
11684,/
11685,/
11686,/
11687,/
11688,/peduru kidul v
11689,/jl. hayam
11690,/
11691,/
11692,/
11693,/
11694,/lin suma
11695,/
11696,/
11697,/
11698,/
11699,/pem ii
11700,/
11701,/
11702,/duy
11703,/giok
11704,/kapa utara
11705,/elang
11706,/boj molek v
11707,/kayum
11708,/
11709,/
11710,/
11711,/kar manis xiii
11712,/
11713,/raya pon
11714,/jalan raya soreang-
11715,/
11716,/
11717,/
11718,perumahan golden land/
11719,/
11720,/raya ban
11721,/kert
11722,/amp raya
11723,/tumbakbayuh
11724,/
11725,/bon raya
11726,/
11727,/
11728,/raya pant
11729,/imig
11730,/
11731,/ken
11732,/tanah tin xii
11733,/
11734,/
11735,/daan mogot vi
11736,/
11737,/sul agung tirta
11738,/
11739,/
11740,/ra kal
11741,/
11742,/
11743,/
11744,/
11745,/
11746,/
11747,/
11748,/
11749,/
11750,/
11751,/
11752,/
11753,/airla
11754,/
11755,/jati 1
11756,/
11757,/
11758,/
11759,/
11760,/a. h. nasu
11761,/kus
11762,/raya cile
11763,/
11764,/
11765,/
11766,/pakubu 6
11767,/
11768,/ali
11769,/eboni raya
11770,/
11771,/musho raya
11772,/
11773,/
11774,/bima 2
11775,/
11776,/kamp bulak
11777,/
11778,/
11779,/jl anggrek
11780,/cem kipas i
11781,/pro
11782,/
11783,/
11784,/
11785,/sad raya
11786,/jaya 25
11787,/
11788,/
11789,/
11790,/
11791,/kh. agus
11792,/
11793,/
11794,/
11795,/murt
11796,/wida
11797,/
11798,/
11799,/gg. jan
11800,/
11801,/lawu
11802,/rawa timur
11803,/
11804,/
11805,/purwoseb boss al/
11806,/
11807,/kh. has
11808,/jl jendral sudirman
11809,/
11810,/suka iii
11811,/
11812,/
11813,/mata
11814,/anug raya
11815,/
11816,/
11817,/cik
11818,/
11819,/
11820,/man
11821,/majap
11822,/
11823,/kh wahid has
11824,/
11825,/
11826,/
11827,/fat
11828,/panc timur raya
11829,/pen
11830,/
11831,/kinta
11832,/jl.cinambo gerbang hijau
11833,/alpu raya
11834,/
11835,/
11836,/
11837,/
11838,/plamo indah
11839,/
11840,/raya kal
11841,/cis kulon ix
11842,jltan cell/
11843,/cipu raya
11844,/dun
11845,/
11846,/raya
11847,/jl merdeka
11848,/iswah
11849,/ked rukem iii v
11850,/
11851,/corry
11852,/mamp prap x
11853,/jln. sika
11854,/kra
11855,/
11856,/keja timur
11857,/raya kejap
11858,/
11859,/ceger raya
11860,/
11861,/
11862,/
11863,/gg. al-ik
11864,/jamb
11865,/
11866,/
11867,/
11868,/raya bungah
11869,/
11870,/raya reni jaya/lrma
11871,/
11872,/
11873,/
11874,/
11875,/lor
11876,/
11877,/
11878,/
11879,/teuku umar
11880,/kuwi
11881,/gg. peri 2
11882,/jl. setia budiperumahan griya safira simpang selayang/
11883,/raya kepu
11884,/pendid
11885,/
11886,/mt hary
11887,/paini
11888,terminal giwangan/
11889,/ked pes
11890,/
11891,/gg. duku
11892,/
11893,/pen dalam
11894,/
11895,/
11896,/trop i
11897,/
11898,/h. must
11899,/
11900,/irig hara jaya
11901,/
11902,/jln. pasar
11903,/r e
11904,/
11905,/
11906,/
11907,/
11908,/kel
11909,/merk sela iv
11910,/ngag
11911,/
11912,/
11913,/
11914,/
11915,/haji much raya
11916,/sido indah
11917,/peju indah
11918,/
11919,/raya cieu
11920,/
11921,/panc
11922,/sunan bon iii
11923,/
11924,/kecil
11925,/pad -
11926,/
11927,/jl. lingkar
11928,/cond raya
11929,/baha
11930,/
11931,/pamula
11932,/jl. kiyai
11933,/
11934,/
11935,/gela
11936,/gun tangk per
11937,/kra kosa ii
11938,/
11939,/cend iii
11940,/kamp. kel
11941,/baba
11942,/malik ibra
11943,/kotaivy claire/
11944,/
11945,/kunt
11946,/kembang
11947,/
11948,/jl. kal
11949,/rasa ii
11950,/kamp cibu
11951,/
11952,/
11953,/
11954,/cendra
11955,/gg. dah
11956,/
11957,/glen
11958,/kum ii
11959,/
11960,/
11961,/
11962,/kem i
11963,/
11964,/
11965,/ser vi
11966,/
11967,/
11968,/
11969,/rinj
11970,/muj raya
11971,/
11972,/gg. moch naw ii
11973,/brata 1
11974,/perm
11975,/
11976,/
11977,/
11978,/
11979,/par
11980,/pepaya
11981,/
11982,/jl. kali timur
11983,/kata
11984,/kertosono
11985,/pang hidayatullah
11986,/
11987,/
11988,/
11989,/
11990,/ratu
11991,/raya gun salak
11992,/
11993,/
11994,/cemp
11995,/
11996,/
11997,/
11998,/
11999,/
12000,/
12001,/
12002,/
12003,/jl. batuyangperumahan taman asri/
12004,/kalpataru 9
12005,/
12006,/aster 6
12007,/gil raya
12008,/
12009,/
12010,/
12011,/
12012,/
12013,/
12014,/
12015,/raya cica
12016,/tad
12017,/raya tar jaya
12018,/jend sudi
12019,/
12020,/pasu
12021,/
12022,/jl. angk
12023,/
12024,/pat jaya v
12025,/
12026,/maru
12027,/siliw
12028,/
12029,/
12030,/kh. ahmad dah
12031,/
12032,/
12033,/
12034,/
12035,/kamb
12036,/jl. suryo
12037,/jend a. yani
12038,/arw
12039,/
12040,/
12041,/man sabra viii
12042,/dah
12043,/
12044,/
12045,/has
12046,/gg. madu
12047,/gg. v
12048,/
12049,/jem
12050,/
12051,/kha sula
12052,/
12053,/gg. man
12054,/ped raya
12055,/
12056,/lega
12057,/
12058,/
12059,/
12060,/
12061,/
12062,/
12063,/gg. suka iv
12064,/
12065,/paru
12066,/
12067,/
12068,/
12069,/baha
12070,/
12071,/keb
12072,/kem raya
12073,/
12074,/
12075,/
12076,/
12077,/
12078,/
12079,/
12080,/
12081,/batu
12082,/
12083,/
12084,/jl. m. saidi raya
12085,/
12086,/
12087,/
12088,/alhid
12089,/jend. ahmad yani
12090,/gg. 5
12091,/
12092,/bah
12093,/taman asa
12094,/
12095,/
12096,/
12097,/sul treng
12098,/gg. pis
12099,/jl. gatot subroto
12100,/
12101,/cem
12102,/
12103,/
12104,/pang hidayat
12105,/gg. muha
12106,/
12107,/
12108,/bint jaya
12109,/
12110,/sema raya
12111,/
12112,/boule eur
12113,/
12114,/tiara
12115,/
12116,/gran
12117,/
12118,/
12119,/cend ii
12120,/
12121,/gg. h.m
12122,/letda suj
12123,/gg. keman
12124,/jl lay
12125,/jl. tipar
12126,/jalan beokomplek asia afrika/
12127,/
12128,/
12129,/jl. merd
12130,/jl. musyawarah
12131,/
12132,/haji han
12133,/
12134,/
12135,/
12136,/pulau moro
12137,/gang pasar baru
12138,/ploso tim iii
12139,/kamp kobak
12140,/
12141,/sukma
12142,/rambah
12143,/gg. 6
12144,/resid
12145,/
12146,/mul raya
12147,/
12148,/soe
12149,/
12150,/
12151,/
12152,/
12153,/kh. muh tabr
12154,/jatayu 2
12155,/suto ten xiv
12156,/
12157,/taman pra indah
12158,/
12159,/tupa
12160,/tol
12161,/
12162,/gi alam iii
12163,/
12164,/
12165,/
12166,/gang ken 2
12167,/raya rajag
12168,/swad ii e
12169,/dr wahi
12170,/
12171,/
12172,/mar
12173,/ir. soek
12174,/kalia
12175,/
12176,/
12177,/gg. vi
12178,/kamp nias iii
12179,/
12180,/dok mawardi ii
12181,/
12182,/pela
12183,/
12184,/
12185,/seta
12186,/
12187,/
12188,/
12189,/
12190,/mar gint
12191,/
12192,/
12193,/gg. sit
12194,/gun gawa
12195,/
12196,/jalan raya dramaga
12197,/
12198,/trop indah
12199,/
12200,/teuku cik dit
12201,/
12202,/
12203,/
12204,/haji saleh
12205,/kart raya
12206,/
12207,/semi
12208,/
12209,/
12210,/
12211,/
12212,/pakal
12213,/jomb sari
12214,/
12215,/mera raya
12216,/meno ten viii
12217,/pro
12218,/
12219,/
12220,/jl. bukit
12221,/
12222,/
12223,/gg. vii
12224,/peko
12225,/jl tugu
12226,jembatan kronjo pamong/
12227,/gg. rambai
12228,/raya tapos
12229,/
12230,/
12231,/
12232,/yumas
12233,/
12234,/tegal sari ii
12235,/raden saleh
12236,/
12237,/gg. iv
12238,/prembun
12239,/
12240,/let supr
12241,/
12242,/raya serang
12243,/guru bang
12244,/
12245,/rukun iii
12246,/vete
12247,/
12248,/makam
12249,/raya maesan
12250,/cac raya
12251,/cipayung
12252,/
12253,/
12254,/rawa jul
12255,/tanah tin iii
12256,/puspa
12257,/
12258,/
12259,/jend sudi
12260,/panca usaha
12261,/
12262,/
12263,/
12264,/
12265,/
12266,/ikrar
12267,/peri kem
12268,/
12269,perumahan wahana/
12270,/
12271,/
12272,/raya sumber
12273,/
12274,/mulyo i
12275,/
12276,taman dayu/
12277,/mand ii
12278,/gun cire
12279,/
12280,/
12281,/
12282,/
12283,/
12284,/
12285,/irig
12286,/duri utara iii
12287,/
12288,/
12289,/
12290,/
12291,/sugiyop
12292,/
12293,/andi tonro v
12294,/
12295,/
12296,/
12297,/
12298,/
12299,/dr supa
12300,/
12301,/jur
12302,/raya rung
12303,/janur kun
12304,/
12305,/berl viii
12306,/
12307,/wono
12308,/tebet raya
12309,/kal i
12310,/
12311,/
12312,/sir
12313,/puske
12314,/wal sari iii
12315,/
12316,/
12317,/
12318,/
12319,/raya klin
12320,/jl. joha
12321,/karet
12322,/raya par
12323,/
12324,/raya sesetan
12325,/jend sudi
12326,/wana
12327,/let isdi
12328,/sul agung
12329,/
12330,/cinta
12331,/
12332,/
12333,/angs dalam
12334,/
12335,/jend sudi
12336,/
12337,/kab
12338,/kart 5
12339,/jati mak
12340,/
12341,/
12342,/
12343,/barce
12344,/
12345,/
12346,/suk
12347,/
12348,/
12349,/raya jat
12350,/
12351,/tel bodas raya
12352,/
12353,/
12354,/faj g seko
12355,/
12356,/ir. haji djua
12357,/seko
12358,/
12359,/
12360,/wal timur
12361,/per raya
12362,/
12363,/
12364,/kh. mas
12365,/ban
12366,/may sung
12367,/jl. sei itam
12368,/seri
12369,/gg. pijar
12370,/tapos
12371,/
12372,/
12373,/
12374,/let jend supr
12375,/
12376,/
12377,/jl griya indah
12378,/
12379,/
12380,/
12381,/ken
12382,/gg. xviii
12383,/
12384,/camar raya
12385,/chatime
12386,/
12387,/
12388,/babi
12389,/
12390,/bung ii
12391,/
12392,/tomp
12393,/
12394,/
12395,/jl. setia
12396,/
12397,/kar
12398,/mas
12399,/marga raya
12400,/ten
12401,/
12402,/pin
12403,/
12404,/kali baru barat
12405,/
12406,/zam-
12407,/munaw
12408,/pukat v
12409,/
12410,/
12411,/raya cile
12412,/
12413,/gg. 4
12414,/
12415,/
12416,/raya sara
12417,/gusti ham
12418,/
12419,/
12420,/kap rah
12421,/moha kafi ii
12422,/let m. t. hary
12423,/cihe
12424,/panc bar iv
12425,/
12426,/
12427,/
12428,/dip
12429,/
12430,/kh. must
12431,/mar
12432,/
12433,/sutam iii
12434,/mangku
12435,/
12436,/cipi jaya
12437,/
12438,/
12439,/
12440,/sid viii
12441,/kakap raya
12442,/gay kebon x
12443,/
12444,/mawar
12445,/
12446,/bunga ncole x
12447,/
12448,/
12449,/
12450,/raya bek
