id,POI/street
10893,/kh. mai
10894,warung gemes/
10895,ruang koffie 2/
10896,/
10897,rusunawa kertapati/
10898,bina sena maritime/
10899,/jl. cisa
10900,agen nasa kebumen/
10901,/kebun man i
10902,taman the le hu garden/
10903,/jl. suka hatta
10904,warung holix/
10905,/gg. gumu v
10906,/jend sudi
10907,/
10908,/taman pen iv
10909,/jl seira tani
10910,/muha
10911,/tem tand
10912,/peri kem
10913,/taqwa
10914,toko saf/
10915,/toba per
10916,/panda iii
10917,/gg. karya bha 3
10918,yuni salon/
10919,pulau pasaran/
10920,/raden intan
10921,/smp
10922,/ki hajar dewan
10923,kecamatan tanah abang/
10924,/cendra 3
10925,/wal per
10926,taman kota ternate/
10927,/raya laswi
10928,/temu putih
10929,/bojong
10930,/bina marga
10931,/pasar i
10932,perum bor muqti 2/
10933,/yakin
10934,lapangan bola kecbin ara/
10935,/cila i
10936,/nusa indah
10937,/prib
10938,taman kalianget/
10939,/swad i
10940,terminal guntur garut/jl. guntur sari
10941,/pat nag
10942,/merta indah
10943,sea mitra/
10944,/per dusun vi
10945,/
10946,/ulin
10947,/gang m
10948,/didi praw
10949,/mer iii
10950,/bung tomo
10951,/kh. has ash
10952,/al.ba i
10953,/bulak kamb
10954,/bka band
10955,/pin dalam
10956,/kap darmo sugo
10957,/nan 3
10958,terminal cibadak/
10959,/pangeran hidayat
10960,/jama iii
10961,/brawi raya
10962,warung gore budhe galak/
10963,/bon
10964,/rawa teng gg. kwi viii
10965,mehua salon/
10966,/madrasah
10967,/aka raya
10968,/
10969,warung ibu/
10970,/parangt
10971,/pang sudi
10972,sumaryono/
10973,ud prabu mobilindo/pulau kawe
10974,ruko de castello/
10975,dwi putra laundry/
10976,/
10977,/trans sulawesi
10978,m. ikhsan ponsel/
10979,/haji muh
10980,pln/raya pun
10981,/
10982,/raya kamal
10983,/palem ratu
10984,/ruko gol boule
10985,/desa teluk kodek
10986,/danur wenda
10987,/raya cang
10988,/merd barat
10989,/alam murni
10990,/gun iv
10991,/nusa indah raya ii
10992,/ment jaya
10993,/cisalak radio raya
10994,bali 551/
10995,panti asu yatim putra islam/
10996,/
10997,/pang anta
10998,desa ngrami/
10999,roti ket ha ha ha/
11000,/raya peka
11001,/rawa sawah 4
11002,sakir/
11003,sdn cisara wetan 2/
11004,/benda atas
11005,/peng
11006,kompleks pemakaman/
11007,/raya kar mlang
11008,/suka
11009,/komp kehut ciko
11010,/
11011,/pin merah viii
11012,/ked raya
11013,/tebet timur tebet timur dalam viii c
11014,rm lamo indah pak nilam/
11015,/kalima
11016,terminal jakabaring/
11017,/gg. gam
11018,/kop moe
11019,/
11020,/sreng sawah
11021,/
11022,/raya blijo
11023,/w. r. supra
11024,/cok rai pudak
11025,/prep dalam
11026,/
11027,/tebet timur tebet timur iii i
11028,/
11029,/
11030,/alt cibu
11031,/
11032,/raya ranca
11033,/
11034,topgr futu pt/
11035,/gg. gajah mada x
11036,/
11037,puskesmas alo'oa/
11038,/ceka iii
11039,/sem kadu
11040,/beta 2
11041,/warakas 7
11042,/tua imam bon nag
11043,/wora wari raya
11044,ina gym/
11045,/haji dalih
11046,/gunuk
11047,/mayor haji abdu
11048,/kramat raya
11049,perum bor mukti/
11050,/kali ii
11051,/camat gabun
11052,/
11053,/pang jayak
11054,/mes tau
11055,/majap
11056,/
11057,dr. tunggul hutapea/
11058,surya mitra buana cv/
11059,/raya ady cis
11060,mie rain/sul botu
11061,/niaga hijau viii
11062,prapatan jangsri/
11063,/blok a3
11064,/otto iska
11065,/lay tanah abang-casablanca
11066,"/pintu air, gg. horas"
11067,/setia
11068,/hal resid
11069,/ngu rai
11070,/raya naro
11071,/mash
11072,/dr setia budi
11073,/galur jaya
11074,/pang sudi
11075,/pernia
11076,/ruko perum taman aster
11077,/hasan hm
11078,/raya ked
11079,/mulyo indah iii
11080,/gg. sula i
11081,/jl. sentanu iii gg. ii
11082,/jl. kali utara xi
11083,/
11084,ayam asap batubulan - umah andus/
11085,/ment
11086,/raya cire - band
11087,/cemp putih timur
11088,srikus/
11089,/gal i
11090,"/jl. raya naro jl, gg. awis 3"
11091,/halim perd kus
11092,/gurun laweh
11093,/
11094,/ten wet gg. man 2 a
11095,/gun gunt gg. xviii
11096,/gg. jamaludin
11097,lasmini/
11098,/murua stas
11099,jatimulyo motor/raya ras mulyo
11100,/
11101,/beli - sun
11102,/puyuh 1
11103,/per v
11104,erni cell/raden imba kes
11105,/haji hamb
11106,/sido wetan i d
11107,/ph.h. must
11108,/palem i
11109,/matr raya
11110,/kap dula
11111,/jamin gint
11112,/meng
11113,/marga asri
11114,/
11115,/nasi 20
11116,/muara kar
11117,/
11118,/darmaw barat
11119,slb mallilingi/
11120,rumah her an- al-hi 1/
11121,/jatil timur i
11122,/jl. kap yus gg. kab
11123,banjar dinas kawanan/
11124,/sdn cim ii
11125,/bayang
11126,bion cell/kota bambu utara
11127,/bro saw gg. iv o
11128,/puri cija
11129,perum taman kota/
11130,/bendogerit suna
11131,/perm saf rege
11132,kpad pindad selatan/
11133,/an
11134,/hidup baru iii
11135,/desa kalid
11136,dokter gigi t rizki lan/
11137,million tyre shop/kena v
11138,/pasa i
11139,/mekar raya
11140,/
11141,/hj siti nisab
11142,/nusa indah 3
11143,/pil madya
11144,/kuni barat
11145,friends futsal/raya tohp
11146,/jalat
11147,/bulak sim
11148,/gg. iii
11149,atimah/
11150,/pdi
11151,alfamart spbu/
11152,/pano atas
11153,/
11154,toko remaja/
11155,/imam bon
11156,/aes nasu
11157,toko paka/k h amin jasuta
11158,/mar iswah
11159,/nogio vii
11160,/lin timur
11161,/jend sudi
11162,/raya singo
11163,/bas rah
11164,/tpa
11165,/raya ment
11166,/kel
11167,/
11168,/gg. koba
11169,/
11170,/garuda ii
11171,/keb 11
11172,/haji rad
11173,/let atang senj
11174,/j pamu per
11175,/raya kal
11176,/ikpi bint
11177,/mandal
11178,/perum cika per
11179,ps. induk kramat jati/
11180,/jl suka
11181,/w. r. supra
11182,/gondo sari utara
11183,/bulak tin raya
11184,bandung style/
11185,/let murod
11186,/
11187,/argo ii
11188,bintang abadi/
11189,/jend sudirman
11190,/merak raya
11191,/suko vi
11192,/
11193,/tam rejo iii
11194,/tanj sari asri barat ii
11195,gerbang permai/
11196,/ipik gan
11197,/ikan dr. sut
11198,/lin 2
11199,pondok derita/
11200,/bang raya
11201,toko barokah/
11202,/gg. dur
11203,/bumi prat i
11204,/mer
11205,kalbe farma pt tbk/
11206,perumahan bumi pingit raya/
11207,/gg. sur i
11208,/raya panim
11209,/fatma clus
11210,/sam lang
11211,/
11212,/kh. m. ja'a
11213,/
11214,/kutai
11215,/band pos
11216,/beringin v
11217,/perum griya batu aji
11218,/kopo
11219,/pala 25b
11220,/pela 2
11221,/boj nan 1
11222,/pasar min raya
11223,/kasw
11224,perumahan wahana/
11225,mie surabaya a/
11226,/vete
11227,/setia bakti
11228,/man besar ix
11229,/bukit cem sari 1
11230,/medo asri utara xi
11231,/vete
11232,/haji kidi
11233,/cend
11234,/bent beta gg. piha
11235,/gun bromo
11236,aida collection/
11237,/gg. donom
11238,/stu pers
11239,/raya wonosobo-purworejo
11240,smp negeri 24 pesawaran/
11241,/layar i
11242,/e
11243,/
11244,"/bunga ram 2 , gang 3"
11245,pasar tejakula/
11246,/sawo iii
11247,/bha
11248,/seta
11249,warung kuota/
11250,/saw
11251,ketut kari/
11252,/kano xii
11253,/jambuwer raya
11254,"/jl. dewi sri, gg. salak 1g 2"
11255,/mojorang
11256,/suluh
11257,/kecak
11258,/pluit kar per v
11259,/griya palm asri 2
11260,/raya slogo himo
11261,enca collection/ir haji djua
11262,/haji basir
11263,/
11264,/komp peru ii
11265,/gabus raya
11266,/jl. letj r supr 030
11267,/sunan giri
11268,/golf
11269,/b ii
11270,/swad
11271,/hong
11272,rimba mulya/
11273,/kena
11274,mie bak & cake/
11275,/soek
11276,perumahan setara/
11277,/angg
11278,ud rumini/
11279,/sreng saw gg. bin
11280,/lin timur jambi - riau
11281,taman bunga/
11282,pondok karya agung/
11283,/hida
11284,/bint utama 9
11285,rs yadika/
11286,/
11287,/gg. yudis
11288,/raya cang
11289,terminal terpadu merak/
11290,/by pass
11291,/raya cihe suka
11292,/kyai mor
11293,/muj
11294,/kate raya
11295,/gar 2
11296,/
11297,horas/
11298,balai banjar muda karya/
11299,/jln gg. graha nusantara
11300,/cira
11301,/kena iv
11302,udin/
11303,/swad
11304,balai dusun nogosari/
11305,/kar klum timur ix
11306,batavia foodc/arca hous 1
11307,buttu poso/
11308,kud mina graha/kol. sugi
11309,/lin baju
11310,/
11311,/galuh mas raya
11312,/flamb
11313,/indra pra 1
11314,perumahan mawar/
11315,perum dirgantara permai/
11316,/kapuk
11317,/kamp sind sana
11318,graha sentana/
11319,/yud raya
11320,/griya asam kumb
11321,toko alby/
11322,/
11323,toko panc cinangsi/
11324,dapur yk/
11325,/
11326,/kapt. tend
11327,/ksat
11328,/j raya cika nirw est
11329,/riung wulan
11330,/haji gani
11331,/clus puri karad
11332,/bukit ung raya
11333,/empu sen
11334,/bay
11335,intragas cipta mul cv/
11336,/balap sep
11337,sd neg oelbonak/
11338,komplek batan/
11339,/gayungan 1
11340,/jaha
11341,/haji imin
11342,/teun kar
11343,/hs. jaya
11344,/raya mal - gem
11345,/unt sura
11346,/
11347,/gun gun ii
11348,royal office building/
11349,/ali jaya
11350,/suka raya
11351,stasiun ledokombo/
11352,/
11353,gunung cupu/
11354,mutiara regency/
11355,/raya kodau
11356,tiying tutul/
11357,/mawar
11358,/
11359,/mayj
11360,sd neg singone 2/
11361,/sed
11362,bengkel las nz jaya/
11363,/nas
11364,/gumuk gal
11365,/bin
11366,/utama kenc
11367,ys profesional/
11368,/budi mulia raya
11369,/
11370,/anda lrg. 126
11371,/tlogo raya
11372,/brig sudi
11373,bank neg indon toko hero/
11374,/utan panj iii
11375,/jati indah ii
11376,hrd kost/sedu putih
11377,/pio
11378,matahari residence/
11379,/ban
11380,gamis al khoir toko paka takwa/
11381,/komp cik indah
11382,/balun srika gg. 9
11383,sd neg tegal 03/
11384,/halim perd kus
11385,tiying tutul/
11386,warung muhd/kaca pir ii
11387,/sema i
11388,/sigara gara indah
11389,/h. r. ras said
11390,/med - limp
11391,win perm salon/
11392,/mak 2
11393,/tui kura
11394,/unt suro
11395,/jend gatot subr
11396,pt delta transemesta abadi/
11397,/ciaul pasir
11398,bandar udara iskandar pangkalanbun/
11399,/jl. benda per raya
11400,/sul m sal
11401,/lapa pors
11402,balai pengobatan st. laurentius/
11403,/sagu
11404,/perum citra 5
11405,/
11406,/kav pol
11407,toko tani indonesia/
11408,/bbd utara
11409,/dr p lum tob
11410,musran/
11411,/jl. panj art klp. dua raya jl. c
11412,pom mini/dal
11413,/gand 1
11414,/
11415,/zam utara raya
11416,terminal kartasura baru/
11417,/kupu-
11418,/jaya indah
11419,/
11420,/al-ba
11421,taman mutiara indah/taman mutiara indah
11422,/
11423,/mayor pol. zai ari
11424,/gg. kra
11425,/manu tirto i
11426,/griya hijau 1
11427,/nga madya utara
11428,lebak waru/
11429,/
11430,/pasar cisarua
11431,/raya lingkar sela
11432,/taman pahl
11433,/as syu
11434,/kalianak barat
11435,perumahan graha wahid/
11436,/batas pidie- kota sigli
11437,/
11438,/kh. naw
11439,/gajah mada
11440,/perum mayan prat
11441,/ibra sin
11442,taman unyil/
11443,sri ratu/
11444,/
11445,/gang 2
11446,/amir ham
11447,/cut nyak dhien
11448,lapangan tenis/gala raya
11449,/bint utama 3a
11450,/bale
11451,/alur laut
11452,/dana pras
11453,/affa 10a
11454,/puri asri resid
11455,telkom landmark tower/
11456,/a. h. nasu
11457,/let jend supr
11458,/sura
11459,/taman jeng
11460,/raya cibar
11461,kebun tebu/
11462,/gg. 4
11463,warung ambu marvel/
11464,/kuni barat 1
11465,/bor raya
11466,/hibah ibra
11467,/re mar
11468,/batua raya
11469,/
11470,salon niar/
11471,/cut nya dien
11472,/wono kidul
11473,/jalan kebon pala ii
11474,/
11475,/cinu ten
11476,/gand v
11477,/gg. mang
11478,/perum taman aloha
11479,/lor kebon raya
11480,/a. h. nasu
11481,/beri ii
11482,/ut
11483,/pram
11484,/gg. gun i
11485,/grand kahur
11486,/palem merah 1
11487,/insia viii
11488,taman pendid al qur al muttaqin/
11489,/raya peng
11490,/r bren banj
11491,/setia budi ten
11492,perum pegadaian/wib mukti ii
11493,jaya tali mas pt/
11494,/kisa
11495,/gg. dul
11496,/swad i
11497,/jl. green lake city boulevard
11498,/kamp sawah hilir
11499,/pap
11500,wahyu cellular/
11501,/mas
11502,/jend sudi
11503,rindy bea art/tukad banyu
11504,leo fashion/
11505,/panca krida
11506,/rinj
11507,rumah makan nasi gandul/
11508,/raya 2
11509,/bun besar viii
11510,/raya solo
11511,ayam bakar bumbu rujak teh ipet/
11512,/baz v
11513,wisma anria/kebon kac 3
11514,/stie kus negara 4
11515,zona kiev/
11516,perumahan bumi asri/
11517,masjid cinagara/
11518,/layur raya
11519,/gg. xiv
11520,/nasi 1
11521,/kh. ahmad dah
11522,bebe madu/
11523,/jalan kemet
11524,/citra
11525,/tanj duren timur
11526,graha d'nailah/
11527,/dr set
11528,/cend rawaka
11529,/pasar besar
11530,/pakis tirto
11531,/teuku umar
11532,/al amin iii
11533,delta motor/kawil simp
11534,produsen bantal gul/
11535,tk bunga mul perumnas leyangan/
11536,/merta
11537,/sema
11538,/gatot subr
11539,/del
11540,mitra bis anda (mba)/
11541,reno cell/
11542,/babe palar
11543,/marz 3
11544,/atle
11545,/sapan
11546,/tua tamb
11547,/ra prep
11548,wajo baru kel./
11549,/guru tua
11550,/aman ii
11551,/
11552,komplek puri citra/
11553,/dah
11554,bukit hijau ciomas/
11555,samping emdee clinic/
11556,/gun sari
11557,/matraman raya
11558,/til
11559,/jep i
11560,/peri kem
11561,/insp ujung ment
11562,sego bebek surobo mbok neng/
11563,/perum taman ang sejah
11564,sd neg cikampek barat 1/
11565,/dr. sopa
11566,ny. wardoyo/
11567,yukum jaya/
11568,/jl. nusa indah ii 7
11569,toko bani/griya mas lest
11570,mie bakso tasik/
11571,/
11572,wartel a cv putu sanjoyo/
11573,/man dua raya
11574,/tera
11575,toko bang borneo perkasa jaya/
11576,/
11577,/mayor salim batu
11578,/ratu mel
11579,/buk k h
11580,/belat
11581,/gal sari
11582,/paus 3
11583,/mh. tham
11584,almayra kids/
11585,/marg
11586,/por resid
11587,/pat anggi
11588,/bumi lest
11589,toko mesin/komp tiban mas
11590,/pen i
11591,/jl. bente mas i
11592,pert argakilasa/
11593,/jamba jamus
11594,/joglo raya
11595,/plum semper
11596,sd neg jaya sakti 03/
11597,/nges dukuh kup ii
11598,rusun cipinang besar selatan/
11599,pelangi raju/gajah mada
11600,/pon mak
11601,airotech sport/lak doko
11602,/danau pang
11603,/bukit bogor raya
11604,/mulia asri 1
11605,telkomsel shop/
11606,/g. baw
11607,/gajah mada
11608,/gg. 1
11609,/kol. sugi
11610,/balai rak
11611,/kh. mal gg. 17
11612,/komp pema
11613,warkop ilham/
11614,/
11615,/gajah mada
11616,cipta wangi/
11617,/sas manis
11618,/alt cibu
11619,komplek arab)ngseng/
11620,/
11621,/dukuh bulak bant gg. pandu 4 - pandu 5
11622,/ment kenj barat vii
11623,sd muhamma kuwar/
11624,/nasi iii
11625,/muara
11626,/raden ron i
11627,taman kenteng/
11628,/gg. h laib
11629,/sent gang vi
11630,palm spring regency/
11631,/kend v
11632,/janur elok vi
11633,/
11634,tahu bulat bna/
11635,/arj
11636,/raden fattah
11637,/att
11638,/engku putri
11639,toko can shop/r a kart
11640,/band ii
11641,/gg. apel 7
11642,cluster palm telaga asri/
11643,/haji dimun raya
11644,stasiun bojonegoro/
11645,garasi hand lama/
11646,/bojong
11647,rumah makan/
11648,/keja putih tam
11649,/venus timur i
11650,/emas. iv
11651,/kem indah
11652,/put rt08
11653,/duku
11654,/gube suryo
11655,/musa
11656,/kames raya
11657,/d. maha
11658,/assak raya
11659,depot air akbar/stas ker api
11660,/ari ahmad
11661,/musl
11662,stasiun labuhan ratu/
11663,/bonz cust
11664,/pegad ii
11665,/bint niaga 2
11666,/
11667,/andi kambo
11668,/gg. iii
11669,/lor pergu
11670,/uluw
11671,/pawon i
11672,/pang hida
11673,/puter iv
11674,/
11675,/elok 4
11676,/tanah kusir ii
11677,/kamp baru
11678,/raya lamo gresik
11679,/prof. dr. sat
11680,/jl. muti raya
11681,/asem mulya
11682,/gajah mada
11683,/aks
11684,/mas daa ihsan
11685,soto ayam ceher pak yan's/
11686,wakid motor/
11687,/
11688,cafe meong sae/peduru kidul v
11689,/jl. hayam wurukmaphar glo jaya 1st fioor/
11690,toko olimpic/
11691,/
11692,/banda aceh
11693,kp. lembur sawah/
11694,/lin suma
11695,/
11696,/adip kertam
11697,/kop umar said
11698,/kelur
11699,/pem ii
11700,masjid imam bon arya sena/
11701,/balonggandu
11702,/duy
11703,/batu giok
11704,durian tuga/
11705,/elang
11706,/boj molek v
11707,/kayum
11708,/raya kre
11709,/gang usaha 2
11710,melati dininghall/
11711,/pluit kar manis xiii
11712,/may harun sohar
11713,/raya pon petir
11714,/jalan raya soreang-b
11715,tb bare prima sukses/
11716,/term cia
11717,/mare raya
11718,perumahan golden land/
11719,/raya kwan
11720,/raya ban tubuh
11721,/kert
11722,/amp raya
11723,tiying tutul/
11724,toko alex ade/tmp kali
11725,/bon raya
11726,/agung agung per raya
11727,/merak iv
11728,/raya pant
11729,komplek imig/
11730,bandara city/
11731,/ken
11732,/tanah tin xii
11733,/mayj sut
11734,/pemban 1
11735,/daan mogot vi
11736,/raya con
11737,/sul agung tirta
11738,/raya darmo
11739,/damai
11740,/ra kal
11741,/gad terrace raya
11742,mi dhiya el haq/
11743,ud banjarsari/raya banjarsari
11744,/profe dok hamka
11745,/
11746,bk 3/
11747,/verd ville iii
11748,/candi pawon
11749,dokter laundry kamp sawah/
11750,/sel cof
11751,/samu indon
11752,/smea neg 3
11753,/airla
11754,/teluk ang per
11755,/jati 1
11756,/bela gud air
11757,/jetis agra gg. i
11758,/perum kebun raya
11759,pasar pada/
11760,/a. h. nasu
11761,/agil kus
11762,silla cosmetik/
11763,bunas finance indone pt/galuh mas raya
11764,kelurahan penggilingan/
11765,graha mulya 3/r. a. kart
11766,/pakubu 6
11767,jembatan 2/
11768,/penga ali
11769,/eboni raya
11770,/mal jaya utama b
11771,/musho raya
11772,palm spring regency/
11773,toko teh denys/
11774,/bima 2
11775,rusun jatinegara kaum/
11776,/kamp bulak
11777,/ada dolot
11778,/art s. par
11779,/jln dan
11780,/cem kipas i
11781,/jalan pro
11782,bintang timur shoes/pangeran anta
11783,/kh has ash
11784,/al-f ii
11785,/sad raya
11786,/jaya 25
11787,rumah makan/
11788,bengkawas sebe utama pt/
11789,cv setya mandiri kontraktok/
11790,komplek permata bunda/
11791,/kh. agus salim
11792,/singo 1
11793,graha sampurna/
11794,depot lina c8/
11795,diva printing/murt
11796,warung kopi m. saroh/
11797,family caffe/
11798,toko verdo pak tahau/
11799,/gg. jan
11800,/
11801,/lawu
11802,/rawa timur
11803,"/raya niaga mak pt, budi kemul"
11804,/par i
11805,/rava purwo
11806,komplek karya baru permai/
11807,/kh. has ashari
11808,/
11809,/kap tend
11810,/suka iii
11811,/putat jaya
11812,/komp herl perk
11813,/mata
11814,/anug raya
11815,adi toko/
11816,/taman setia budi 1
11817,/cik
11818,/
11819,ud ragil beton 1/
11820,peternakan dewi sri/
11821,/majap
11822,salon chel/
11823,/kh wahid has
11824,"/plo ii, gang jeruk"
11825,/river side
11826,/jati indah
11827,/
11828,/panc timur raya
11829,/pen ra
11830,/a a gede ngu
11831,/kinta
11832,dapur aqiqah/
11833,/alpu raya
11834,baju luwes/
11835,/pon kel sela
11836,setu bungur/
11837,/by pass ngu rai
11838,/plamo indah
11839,toko utama jaya/
11840,/raya kal
11841,/cis kulon ix
11842,jltan cell/
11843,warung nasi taccis/
11844,/raya dun
11845,/pasar muara bungo
11846,/raya kebon
11847,bandung indah plaza/
11848,/iswah
11849,/ked rukem iii v
11850,/
11851,laundry corry/
11852,/mamp prap x
11853,/jln. sika
11854,/kra
11855,surya toserba/
11856,/keja timur 6
11857,/raya kejap
11858,water garden/
11859,/ceger raya
11860,/
11861,murah cell/raya cam
11862,lanud suryadarma kalijati/
11863,/gg. al-ik
11864,/jamb
11865,/pluit lodan raya
11866,/
11867,/alang laweh i
11868,ma maarif nu assaadah/
11869,/vete
11870,/raya reni jaya lrma
11871,/
11872,fameux laundry/bukit darmo boule
11873,/intan baid
11874,toko kertas tropi/
11875,tiki/
11876,soto kwali kud mbak mely/
11877,/lor mas
11878,/raya luk darma saba
11879,/teuku umar
11880,/kuwi
11881,/gg. peri 2
11882,/jl. setia budi gg bunga ncole perumahan griya safira simpang selayang
11883,/raya kepu
11884,/pendid
11885,/bendu asahan iv
11886,/mt hary
11887,/
11888,terminal giwangan/
11889,/ked pes
11890,/puri citra rung
11891,/gg. duku
11892,/dam saw
11893,/pen dalam
11894,/
11895,/raya sib kaja
11896,/trop i
11897,medan baik/
11898,/h. must
11899,/cima pabu
11900,/irig hara jaya
11901,gari percetakan/
11902,pasar rumput/
11903,btn kan cab banjarmasin 2/
11904,/jlum
11905,/lada ii
11906,/
11907,inaq rinah/
11908,/kel
11909,/merk sela iv
11910,/ngag
11911,/mini 3
11912,eka laweya/
11913,/
11914,/a rah hakim
11915,/haji much raya
11916,/sido indah 4
11917,/peju indah
11918,/raya jati
11919,/raya cieu
11920,/sad timur
11921,/panc
11922,/sunan bon iii
11923,sd neg 2 inobonto ii/
11924,/cima kecil
11925,/pad - beng
11926,/haji lebar
11927,/jl. lingkar selatan
11928,/cond raya
11929,/baha
11930,/dok soeb
11931,bengkel service dan ganti oli/
11932,/jl. kiyai haji ahmad dah
11933,toko zebua/iman bon
11934,m. rohyani syaf sh/
11935,new balance/
11936,/gun tangk per
11937,/kra kosa ii
11938,toko ika fitra/perk
11939,/cend iii
11940,/kamp. kel
11941,/baba
11942,/malik ibra
11943,ivy claire/
11944,/kel sawit
11945,/kunt
11946,/pasar kembang
11947,/sabo
11948,/jl. kal
11949,/rasa ii
11950,/kamp cibu
11951,/karya jaya
11952,/gg. sawod 1
11953,/datuk dit
11954,/cendra
11955,/gg. dah
11956,perumahan permata/
11957,/glen
11958,/kum ii
11959,/lin samu
11960,/
11961,/boj molek viii
11962,/kem i
11963,/mr. koe tjon
11964,masjid negeri liang/
11965,/ser vi
11966,/raya ser - pan
11967,/dadap
11968,/
11969,/rinj
11970,/muj raya
11971,/let jend s par
11972,/gg. moch naw ii
11973,/brata 1
11974,/perm 17
11975,bakso kita/k h abdul fatah hasan
11976,rumah kado & bon regina/
11977,sd negeri 1 watumo/
11978,/maha
11979,/par
11980,/pepaya
11981,/bah bino
11982,/jl. kali timur 7f
11983,/kata
11984,/kertosono
11985,keong mas toko/pang hidayatullah
11986,/raya barat
11987,/graha duta ii
11988,/
11989,pasar rumput/
11990,/must ratu
11991,/raya gun salak
11992,komplek pemda 2/
11993,/margo i d
11994,/cemp
11995,/jln.hadiah utama
11996,/jomb mas
11997,masjid at taqwa/kawid
11998,toko kelonr/tiban indah per
11999,toko mas kelapa/hasan
12000,/kol pol yusuf mar
12001,toko ade jaya/
12002,sewa elf dan hiace/
12003,perumahan taman asri/
12004,/kalpataru 9
12005,/h o s cokroaminoto
12006,/aster 6
12007,/gil raya
12008,/lan
12009,/moha kafi ii
12010,/gang mant
12011,/got roy
12012,/let atmo
12013,/kali baru timur i
12014,/pen
12015,/raya cica
12016,warkop kita/
12017,/raya tar jaya
12018,/jend sudi
12019,/raya leles
12020,/pasu
12021,/karya bakti v
12022,/jl. angk 1j
12023,/ruko komp jati permai
12024,/pat jaya v
12025,/sibo bor - para
12026,/
12027,pkk kawali/
12028,/besar per
12029,/kali baru barat vii tanah merd
12030,/kh. ahmad dah
12031,jasm food/
12032,/cipa - cisu
12033,toko izzan/
12034,mrt blok a/
12035,kamira kebaya/
12036,/jln.m adi sucipto jl. suryo
12037,/jend a. yani
12038,/arw 4
12039,/
12040,/kel sawit 14
12041,/man sabra viii c
12042,/dah
12043,/moh yamin
12044,smp muhammadiyah 05/gaja
12045,/has
12046,/gg. madu
12047,/gg. v
12048,/cakra kir
12049,/raya jem
12050,/ru
12051,/kha sula
12052,lanud atang/
12053,/gg. man
12054,/ped raya
12055,sdit muti hati/
12056,/tegal lega
12057,/raya band
12058,surya asri/
12059,/at-t
12060,/raya kran
12061,/haji muih
12062,/letjen supr
12063,/gg. suka iv
12064,/andi tonro
12065,trifa ice cream/paru
12066,/nang gg. ken ii
12067,/pahl sela
12068,/taman wij kus iii
12069,/
12070,/bukit beri elok raya
12071,/keb
12072,/kem raya
12073,/tua tamb
12074,/taruman
12075,/tipar cak
12076,/surya perm v
12077,/gg. mekar
12078,la dea teluk/
12079,perum villa sangraja/
12080,/sei kera
12081,/teru buah batu
12082,/haji adam malik
12083,/poros palu - mam
12084,/jl. m. saidi raya
12085,griya rembangan asri/jl rasamala
12086,/kebon kosong kebon kos raya
12087,mitra bukal toko pak rw wahy/
12088,/
12089,/jend. ahmad yani
12090,/gg. 5
12091,ti cell/
12092,/muara bah
12093,/taman asa
12094,khae s barbershop/
12095,/perum puri sejah
12096,/dip
12097,/sul treng
12098,/gg. pis
12099,permata asri residence/jl. gatot subroto
12100,/tirta i
12101,/
12102,sabang merah/
12103,/ko penga squ
12104,toko helen/pang hidayat
12105,/gg. muha
12106,/
12107,/sukaw baru
12108,cafe aza/bint jaya
12109,/al fajri
12110,toko deni/sema raya
12111,/pertanian 2
12112,/boule eur
12113,/mas at taqwa
12114,toko tiara/
12115,ps. baru/
12116,/gran
12117,/
12118,/
12119,/cend ii
12120,/raya pengas
12121,/gg. h.m
12122,r dan r furniture zepara/
12123,/gg. keman
12124,/jl lay
12125,/jl. tipar cakung
12126,komplek asia afrika baru/
12127,/pang sido ing lau
12128,toko chta/
12129,/jl. merd
12130,cluster pelangi residence/
12131,/mel raya
12132,/haji han
12133,/
12134,pringtulis madrasah dini awal al inayah/
12135,/bangka raya
12136,/pulau moro
12137,/gang pasar baru
12138,/ploso tim iii b
12139,/kamp kobak
12140,sari buah utama/
12141,/desa sukma
12142,/
12143,/gg. 6
12144,/cip resid
12145,/
12146,/mul raya
12147,/ser haji hamb
12148,/
12149,/buana gard
12150,/jend sudi
12151,taman sawangan/
12152,/mt
12153,/kh. muh tabr
12154,/jatayu 2
12155,/suto ten xiv
12156,/puri harm 2 exten
12157,/taman pra indah
12158,/ra
12159,/tupa
12160,/akses tol
12161,toko mom/
12162,/gi alam iii
12163,/gg. gamb
12164,al falah/
12165,smp negeri 5 paci satu atap/
12166,/gang ken 2
12167,/raya rajag
12168,/swad ii e
12169,haka yonta mas pt/
12170,warkop bunda natha/
12171,/h. muha
12172,/
12173,/ir. soek
12174,/kalia
12175,/taman graha bar 4
12176,/gang buntu
12177,/gg. vi
12178,/kamp nias iii
12179,/mas al falah
12180,/dok mawardi ii d
12181,/mandu
12182,/pela
12183,/gg. kin
12184,/and tep
12185,/seta
12186,/tom ban kanal
12187,/vete
12188,/
12189,stasiun bni city/
12190,/mar gint
12191,/grand view kara
12192,/kali timur
12193,/gg. sit
12194,/gun gawa
12195,smp plus al moenir/
12196,kampus ipb bogor/
12197,/tung hitam
12198,/trop indah
12199,/
12200,/teuku cik dit
12201,/moni
12202,sd kato santo paulus/
12203,/mawar
12204,/haji saleh
12205,/kart raya
12206,/
12207,/semi
12208,/tar
12209,toko sumber lancar/dukuh
12210,/de sart
12211,atm bni 46/
12212,/pakal
12213,/jomb sari
12214,/nolo gaten
12215,/mera raya
12216,/meno ten viii
12217,/pro
